Time of Day,Process Name,PID,Operation,Path,Result,Detail
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\assembly\GAC\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_64,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_ARM64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_ARM64,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_ARM64,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\assembly\GAC_ARM64,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_32,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_32,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_32,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,NAME NOT FOUND,Length: 16
14:21.5,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER OVERFLOW,"Index: 1, Length: 50"
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 2, Length: 62"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,NAME NOT FOUND,Length: 16
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_MSIL,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_MSIL,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER OVERFLOW,"Index: 1, Length: 50"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 2, Length: 62"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_MSIL,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\assembly\GAC,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll.aux,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll.aux,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll.aux,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vf9a08577#\1fc4d4e49076ac738a625894b9b949e8\Microsoft.VisualStudio.Tools.Applications.Hosting.ni.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\System\CurrentControlSet\Control\Srp\GP,NAME NOT FOUND,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Srp\GP,REPARSE,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED,NAME NOT FOUND,Length: 48
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED,NAME NOT FOUND,Length: 48
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.NET\Framework64\v4.0.30319\OLEAUT32.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.NET\Framework64\v4.0.30319\OLEAUT32.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\OLEAUT32.dll,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\OLEAUT32.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,NAME NOT FOUND,Length: 16
14:21.5,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER OVERFLOW,"Index: 1, Length: 50"
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY\MACHINE\Software\Microsoft\VisualStudio\10.0\Performance,NAME NOT FOUND,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\VisualStudio\10.0\Performance,NAME NOT FOUND,Desired Access: Read
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 2, Length: 62"
14:21.5,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,NAME NOT FOUND,Length: 16
14:21.5,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER OVERFLOW,"Index: 1, Length: 50"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 2, Length: 62"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_64,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\46847349768fa64391198aba05f695cf,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\46847349768fa64391198aba05f695cf,NO MORE ENTRIES,"Index: 1, Length: 46"
14:21.5,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\46847349768fa64391198aba05f695cf,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64\policy.4.0.System,FAST IO DISALLOWED,
14:21.5,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64\policy.4.0.System,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.5,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_64\policy.4.0.System,FAST IO DISALLOWED,
